Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,Cluster,Customer Category
3716,CA-2017-135608,12/8/2017,12/10/2017,Second Class,JK-15625,Jim Karlsson,Consumer,Olympia,Washington,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$603.92 ,5,20%,$45.29 ,0,Moderate
3717,CA-2020-144568,5/29/2020,6/2/2020,Standard Class,JO-15550,Jesus Ocampo,Home Office,Omaha,Nebraska,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,$23.55 ,5,0%,$1.18 ,0,Moderate
3718,CA-2019-142370,9/19/2019,9/23/2019,Standard Class,TP-21130,Theone Pippenger,Consumer,Columbus,Georgia,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,$5.04 ,2,0%,$0.15 ,0,Moderate
3719,CA-2019-142370,9/19/2019,9/23/2019,Standard Class,TP-21130,Theone Pippenger,Consumer,Columbus,Georgia,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,$249.95 ,5,0%,$107.48 ,0,Moderate
3720,CA-2019-105900,9/17/2019,9/23/2019,Standard Class,BS-11590,Brendan Sweed,Corporate,Columbus,Indiana,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,$33.40 ,5,0%,$12.36 ,0,Moderate
3721,CA-2019-151155,12/20/2019,12/24/2019,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Jackson,Mississippi,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$18.92 ,4,0%,$7.38 ,0,Moderate
3722,CA-2019-151155,12/20/2019,12/24/2019,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Jackson,Mississippi,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$15.42 ,2,0%,$6.94 ,0,Moderate
3723,CA-2020-144036,11/22/2020,11/26/2020,Standard Class,FO-14305,Frank Olsen,Consumer,Houston,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,$35.71 ,8,20%,$2.23 ,0,Moderate
3724,US-2017-169789,12/30/2017,1/4/2018,Standard Class,MF-17665,Maureen Fritzler,Corporate,Phoenix,Arizona,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,$551.99 ,5,70%,($459.99),2,Unprofitable
3725,CA-2020-127264,4/3/2020,4/5/2020,First Class,SA-20830,Sue Ann Reed,Consumer,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,$7.06 ,3,20%,$2.21 ,0,Moderate
3726,CA-2019-151512,12/26/2019,1/2/2020,Standard Class,SH-19975,Sally Hughsby,Corporate,Denver,Colorado,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,$18.72 ,2,20%,$3.51 ,0,Moderate
3727,CA-2019-165169,6/5/2019,6/11/2019,Standard Class,JL-15235,Janet Lee,Consumer,Newark,Delaware,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,$360.38 ,2,0%,$93.70 ,0,Moderate
3728,CA-2019-165169,6/5/2019,6/11/2019,Standard Class,JL-15235,Janet Lee,Consumer,Newark,Delaware,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,$11.16 ,2,0%,$2.79 ,0,Moderate
3729,CA-2019-165169,6/5/2019,6/11/2019,Standard Class,JL-15235,Janet Lee,Consumer,Newark,Delaware,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,$14.94 ,3,0%,$6.87 ,0,Moderate
3730,CA-2018-109575,9/18/2018,9/23/2018,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,$41.96 ,2,0%,$7.97 ,0,Moderate
3731,CA-2018-109575,9/18/2018,9/23/2018,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,$636.86 ,7,0%,0,0,Moderate
3732,CA-2018-109575,9/18/2018,9/23/2018,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,$499.99 ,1,0%,$130.00 ,0,Moderate
3733,CA-2018-109575,9/18/2018,9/23/2018,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,"$1,259.93 ",7,0%,$327.58 ,0,Moderate
3734,CA-2018-109575,9/18/2018,9/23/2018,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",$65.08 ,4,0%,$31.89 ,0,Moderate
3735,CA-2020-168193,3/6/2020,3/11/2020,Second Class,RM-19750,Roland Murray,Consumer,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,$26.38 ,1,0%,$12.13 ,0,Moderate
3736,CA-2020-168193,3/6/2020,3/11/2020,Second Class,RM-19750,Roland Murray,Consumer,New York City,New York,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",$71.97 ,3,0%,$16.55 ,0,Moderate
3737,CA-2019-115476,3/17/2019,3/17/2019,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,$129.98 ,2,0%,$62.39 ,0,Moderate
3738,CA-2019-115476,3/17/2019,3/17/2019,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",$32.54 ,2,0%,$15.94 ,0,Moderate
3739,CA-2019-133340,12/9/2019,12/13/2019,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",$10.90 ,1,0%,$3.05 ,0,Moderate
3740,CA-2019-133340,12/9/2019,12/13/2019,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,$59.98 ,2,0%,$25.19 ,0,Moderate
3741,CA-2019-133340,12/9/2019,12/13/2019,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$61.93 ,1,10%,$23.40 ,0,Moderate
3742,CA-2019-137848,1/15/2019,1/21/2019,Standard Class,WB-21850,William Brown,Consumer,New York City,New York,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",$16.52 ,4,0%,$7.60 ,0,Moderate
3743,CA-2019-137848,1/15/2019,1/21/2019,Standard Class,WB-21850,William Brown,Consumer,New York City,New York,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,$60.12 ,9,0%,$28.86 ,0,Moderate
3744,CA-2019-137848,1/15/2019,1/21/2019,Standard Class,WB-21850,William Brown,Consumer,New York City,New York,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$49.54 ,3,20%,$17.34 ,0,Moderate
3745,CA-2017-113047,10/24/2017,10/24/2017,Same Day,AP-10915,Arthur Prichep,Consumer,Rock Hill,South Carolina,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,$11.85 ,3,0%,$3.79 ,0,Moderate
3746,CA-2019-149979,9/23/2019,9/28/2019,Second Class,RA-19915,Russell Applegate,Consumer,Columbus,Georgia,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,$118.25 ,5,0%,$34.29 ,0,Moderate
3747,CA-2019-149979,9/23/2019,9/28/2019,Second Class,RA-19915,Russell Applegate,Consumer,Columbus,Georgia,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,$368.97 ,3,0%,$81.17 ,0,Moderate
3748,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$198.46 ,2,0%,$99.23 ,0,Moderate
3749,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,$321.92 ,4,0%,$96.58 ,0,Moderate
3750,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,$879.98 ,2,20%,$329.99 ,0,Moderate
3751,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,$28.40 ,5,0%,$8.24 ,0,Moderate
3752,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,$230.28 ,3,20%,$23.03 ,0,Moderate
3753,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,$116.28 ,3,0%,$56.98 ,0,Moderate
3754,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$841.57 ,2,20%,$294.55 ,0,Moderate
3755,CA-2020-161956,8/27/2020,8/29/2020,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,$354.90 ,5,0%,$17.74 ,0,Moderate
3756,CA-2019-116799,3/3/2019,3/6/2019,First Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",$42.78 ,7,20%,$15.51 ,0,Moderate
3757,CA-2019-116799,3/3/2019,3/6/2019,First Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,$563.43 ,5,30%,($56.34),0,Moderate
3758,CA-2019-111283,2/28/2019,3/4/2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,Newark,Ohio,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,$111.10 ,7,20%,$8.33 ,0,Moderate
3759,CA-2018-167745,9/18/2018,9/23/2018,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,West,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",$11.68 ,2,0%,$5.49 ,0,Moderate
3760,CA-2018-167745,9/18/2018,9/23/2018,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",$16.90 ,2,0%,$5.07 ,0,Moderate
3761,CA-2018-167745,9/18/2018,9/23/2018,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,$24.40 ,2,0%,$10.25 ,0,Moderate
3762,CA-2020-104577,5/12/2020,5/17/2020,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Everett,Massachusetts,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",$87.60 ,5,0%,$42.05 ,0,Moderate
3763,CA-2019-156251,8/13/2019,8/18/2019,Second Class,TS-21160,Theresa Swint,Corporate,West Allis,Wisconsin,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,$241.96 ,2,0%,$24.20 ,0,Moderate
3764,CA-2019-156251,8/13/2019,8/18/2019,Second Class,TS-21160,Theresa Swint,Corporate,West Allis,Wisconsin,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,$8.52 ,3,0%,$4.17 ,0,Moderate
3765,CA-2020-125878,2/25/2020,3/2/2020,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$1.79 ,3,80%,($3.04),2,Unprofitable
3766,CA-2019-163153,3/21/2019,3/25/2019,Standard Class,DM-12955,Dario Medina,Corporate,Houston,Texas,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,$99.37 ,2,30%,($1.42),0,Moderate
3767,CA-2019-163153,3/21/2019,3/25/2019,Standard Class,DM-12955,Dario Medina,Corporate,Houston,Texas,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,$1.34 ,1,20%,$0.50 ,0,Moderate
3768,CA-2018-103205,12/8/2018,12/10/2018,Second Class,JJ-15760,Joel Jenkins,Home Office,Houston,Texas,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),$119.96 ,5,20%,$12.00 ,0,Moderate
3769,CA-2017-153913,12/16/2017,12/20/2017,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,"$1,013.83 ",9,20%,$101.38 ,0,Moderate
3770,CA-2017-153913,12/16/2017,12/20/2017,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",$1.98 ,2,20%,$0.67 ,0,Moderate
3771,CA-2019-155530,12/17/2019,12/21/2019,Standard Class,CM-12160,Charles McCrossin,Consumer,San Francisco,California,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,"$2,003.52 ",6,20%,($325.57),0,Moderate
3772,US-2019-101196,5/12/2019,5/17/2019,Standard Class,FM-14215,Filia McAdams,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$82.37 ,2,20%,($19.56),0,Moderate
3773,CA-2017-115357,8/6/2017,8/11/2017,Second Class,RF-19735,Roland Fjeld,Consumer,Columbia,South Carolina,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",$62.91 ,3,0%,$22.65 ,0,Moderate
3774,US-2017-102715,4/11/2017,4/13/2017,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",$6.91 ,3,20%,$2.33 ,0,Moderate
3775,US-2017-102715,4/11/2017,4/13/2017,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,$383.98 ,3,20%,$81.59 ,0,Moderate
3776,US-2017-102715,4/11/2017,4/13/2017,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,$10.37 ,2,20%,$3.63 ,0,Moderate
3777,US-2017-102715,4/11/2017,4/13/2017,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,$335.94 ,7,20%,$41.99 ,0,Moderate
3778,CA-2018-107937,5/3/2018,5/8/2018,Standard Class,JB-16045,Julia Barnett,Home Office,Chula Vista,California,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",$665.88 ,6,0%,$106.54 ,0,Moderate
3779,US-2020-148768,11/30/2020,12/2/2020,Second Class,PN-18775,Parhena Norris,Home Office,Miami,Florida,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$71.98 ,3,20%,$9.00 ,0,Moderate
3780,CA-2020-118521,2/16/2020,2/20/2020,Standard Class,LF-17185,Luke Foster,Consumer,New York City,New York,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,$37.94 ,2,0%,$18.21 ,0,Moderate
3781,CA-2017-149643,11/16/2017,11/20/2017,Standard Class,RH-19510,Rick Huthwaite,Home Office,Manhattan,Kansas,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,$273.96 ,2,0%,$10.96 ,0,Moderate
3782,CA-2018-135314,7/9/2018,7/14/2018,Second Class,MC-17575,Matt Collins,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,$269.98 ,3,40%,$40.50 ,2,Unprofitable
3783,CA-2020-165204,11/13/2020,11/16/2020,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",$8.90 ,3,20%,$3.34 ,0,Moderate
3784,CA-2020-165204,11/13/2020,11/16/2020,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,$720.06 ,4,20%,($63.01),0,Moderate
3785,CA-2020-125752,7/31/2020,8/4/2020,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Fort Lauderdale,Florida,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",$41.42 ,2,20%,$8.28 ,0,Moderate
3786,CA-2020-112487,12/26/2020,12/30/2020,Standard Class,TC-21535,Tracy Collins,Home Office,Columbus,Ohio,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,$3.13 ,2,70%,($2.61),2,Unprofitable
3787,CA-2019-144218,10/31/2019,11/4/2019,Standard Class,JD-15895,Jonathan Doherty,Corporate,Los Angeles,California,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts","$1,085.42 ",7,0%,$282.21 ,0,Moderate
3788,CA-2019-169971,9/4/2019,9/9/2019,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,$3.91 ,1,20%,$1.03 ,0,Moderate
3789,CA-2019-169971,9/4/2019,9/9/2019,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",$62.38 ,3,20%,$7.02 ,0,Moderate
3790,US-2019-133508,4/17/2019,4/21/2019,Standard Class,SW-20350,Sean Wendt,Home Office,Omaha,Nebraska,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",$29.05 ,5,0%,$9.01 ,0,Moderate
3791,CA-2017-107139,7/5/2017,7/11/2017,Standard Class,DP-13390,Dennis Pardue,Home Office,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,$180.96 ,6,20%,$67.86 ,0,Moderate
3792,CA-2018-111325,2/27/2018,2/28/2018,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4.42 ,3,70%,($3.39),2,Unprofitable
3793,CA-2018-111325,2/27/2018,2/28/2018,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",$16.03 ,6,20%,$2.20 ,0,Moderate
3794,CA-2018-163762,11/27/2018,12/1/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,New York City,New York,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,$29.79 ,3,0%,$12.51 ,0,Moderate
3795,US-2017-117163,1/27/2017,2/2/2017,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,$57.23 ,1,0%,$14.31 ,0,Moderate
3796,US-2017-117163,1/27/2017,2/2/2017,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,$333.00 ,3,20%,($16.65),0,Moderate
3797,US-2017-117163,1/27/2017,2/2/2017,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,$36.44 ,4,0%,$12.03 ,0,Moderate
3798,CA-2020-121314,9/23/2020,9/26/2020,First Class,BE-11410,Bobby Elias,Consumer,Miami,Florida,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,$251.64 ,3,20%,$88.07 ,0,Moderate
3799,CA-2020-147760,11/4/2020,11/5/2020,First Class,KL-16555,Kelly Lampkin,Corporate,Greensboro,North Carolina,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,$523.76 ,3,40%,($192.05),2,Unprofitable
3800,CA-2020-147760,11/4/2020,11/5/2020,First Class,KL-16555,Kelly Lampkin,Corporate,Greensboro,North Carolina,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,"$1,359.96 ",5,20%,$119.00 ,0,Moderate
3801,CA-2019-156503,10/14/2019,10/20/2019,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,$102.59 ,1,20%,$10.26 ,0,Moderate
3802,CA-2019-156503,10/14/2019,10/20/2019,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,$22.70 ,1,20%,$5.96 ,0,Moderate
3803,CA-2019-156503,10/14/2019,10/20/2019,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,$93.02 ,3,20%,$33.72 ,0,Moderate
3804,CA-2019-156503,10/14/2019,10/20/2019,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,$12.77 ,2,20%,$1.44 ,0,Moderate
3805,CA-2019-156503,10/14/2019,10/20/2019,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",$35.01 ,4,20%,$13.13 ,0,Moderate
3806,CA-2019-156503,10/14/2019,10/20/2019,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$39.15 ,1,20%,$14.68 ,0,Moderate
3807,CA-2018-113628,11/12/2018,11/19/2018,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,$11.76 ,5,20%,$1.32 ,0,Moderate
3808,CA-2018-113628,11/12/2018,11/19/2018,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$5.24 ,2,70%,($4.02),2,Unprofitable
3809,CA-2018-113628,11/12/2018,11/19/2018,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",$4.66 ,3,70%,($3.73),2,Unprofitable
3810,CA-2018-113628,11/12/2018,11/19/2018,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$523.92 ,5,20%,($72.04),0,Moderate
3811,CA-2018-113628,11/12/2018,11/19/2018,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,$100.79 ,1,20%,$10.08 ,0,Moderate
